"disp_id","type_card","issued","issued_year","issued_month","issued_day","is_junior","is_gold","is_classic","has_card"
1165,"other",NA,NA,NA,NA,0,0,0,0
1166,"other",NA,NA,NA,NA,0,0,0,0
1167,"other",NA,NA,NA,NA,0,0,0,0
1168,"other",NA,NA,NA,NA,0,0,0,0
1169,"other",NA,NA,NA,NA,0,0,0,0
1170,"other",NA,NA,NA,NA,0,0,0,0
1171,"other",NA,NA,NA,NA,0,0,0,0
1172,"other",NA,NA,NA,NA,0,0,0,0
1173,"other",NA,NA,NA,NA,0,0,0,0
1174,"other",NA,NA,NA,NA,0,0,0,0
1175,"other",NA,NA,NA,NA,0,0,0,0
1176,"other",NA,NA,NA,NA,0,0,0,0
1177,"other",NA,NA,NA,NA,0,0,0,0
1178,"other",NA,NA,NA,NA,0,0,0,0
1179,"other",NA,NA,NA,NA,0,0,0,0
1180,"other",NA,NA,NA,NA,0,0,0,0
1181,"other",NA,NA,NA,NA,0,0,0,0
1182,"other",NA,NA,NA,NA,0,0,0,0
1183,"other",NA,NA,NA,NA,0,0,0,0
1186,"other",NA,NA,NA,NA,0,0,0,0
1187,"other",NA,NA,NA,NA,0,0,0,0
1188,"other",NA,NA,NA,NA,0,0,0,0
1189,"other",NA,NA,NA,NA,0,0,0,0
1190,"other",NA,NA,NA,NA,0,0,0,0
1191,"other",NA,NA,NA,NA,0,0,0,0
1192,"other",NA,NA,NA,NA,0,0,0,0
1193,"other",NA,NA,NA,NA,0,0,0,0
1194,"other",NA,NA,NA,NA,0,0,0,0
1195,"other",NA,NA,NA,NA,0,0,0,0
1196,"other",NA,NA,NA,NA,0,0,0,0
1197,"other",NA,NA,NA,NA,0,0,0,0
1198,"other",NA,NA,NA,NA,0,0,0,0
1199,"other",NA,NA,NA,NA,0,0,0,0
1200,"other",NA,NA,NA,NA,0,0,0,0
1201,"other",NA,NA,NA,NA,0,0,0,0
1202,"junior",961021,1996,10,21,1,0,0,1
1204,"other",NA,NA,NA,NA,0,0,0,0
1206,"other",NA,NA,NA,NA,0,0,0,0
1207,"other",NA,NA,NA,NA,0,0,0,0
1208,"other",NA,NA,NA,NA,0,0,0,0
1209,"other",NA,NA,NA,NA,0,0,0,0
1210,"other",NA,NA,NA,NA,0,0,0,0
1211,"other",NA,NA,NA,NA,0,0,0,0
1212,"other",NA,NA,NA,NA,0,0,0,0
1213,"other",NA,NA,NA,NA,0,0,0,0
1214,"other",NA,NA,NA,NA,0,0,0,0
1215,"other",NA,NA,NA,NA,0,0,0,0
1216,"other",NA,NA,NA,NA,0,0,0,0
1217,"other",NA,NA,NA,NA,0,0,0,0
1218,"other",NA,NA,NA,NA,0,0,0,0
1219,"other",NA,NA,NA,NA,0,0,0,0
1220,"other",NA,NA,NA,NA,0,0,0,0
1221,"other",NA,NA,NA,NA,0,0,0,0
1222,"other",NA,NA,NA,NA,0,0,0,0
1223,"other",NA,NA,NA,NA,0,0,0,0
1224,"other",NA,NA,NA,NA,0,0,0,0
1225,"other",NA,NA,NA,NA,0,0,0,0
1226,"other",NA,NA,NA,NA,0,0,0,0
1227,"other",NA,NA,NA,NA,0,0,0,0
1228,"classic",960204,1996,2,4,0,0,1,1
1229,"other",NA,NA,NA,NA,0,0,0,0
1231,"other",NA,NA,NA,NA,0,0,0,0
1232,"other",NA,NA,NA,NA,0,0,0,0
1233,"other",NA,NA,NA,NA,0,0,0,0
1234,"other",NA,NA,NA,NA,0,0,0,0
1235,"other",NA,NA,NA,NA,0,0,0,0
1236,"other",NA,NA,NA,NA,0,0,0,0
1237,"other",NA,NA,NA,NA,0,0,0,0
1238,"other",NA,NA,NA,NA,0,0,0,0
1239,"junior",960530,1996,5,30,1,0,0,1
1240,"other",NA,NA,NA,NA,0,0,0,0
1241,"other",NA,NA,NA,NA,0,0,0,0
1242,"other",NA,NA,NA,NA,0,0,0,0
1243,"other",NA,NA,NA,NA,0,0,0,0
1244,"other",NA,NA,NA,NA,0,0,0,0
1245,"other",NA,NA,NA,NA,0,0,0,0
1246,"gold",950208,1995,2,8,0,1,0,1
1247,"other",NA,NA,NA,NA,0,0,0,0
1248,"other",NA,NA,NA,NA,0,0,0,0
1250,"other",NA,NA,NA,NA,0,0,0,0
1251,"other",NA,NA,NA,NA,0,0,0,0
1252,"other",NA,NA,NA,NA,0,0,0,0
1253,"other",NA,NA,NA,NA,0,0,0,0
1254,"other",NA,NA,NA,NA,0,0,0,0
1255,"other",NA,NA,NA,NA,0,0,0,0
1256,"other",NA,NA,NA,NA,0,0,0,0
1257,"other",NA,NA,NA,NA,0,0,0,0
1258,"other",NA,NA,NA,NA,0,0,0,0
1259,"other",NA,NA,NA,NA,0,0,0,0
1260,"other",NA,NA,NA,NA,0,0,0,0
1261,"other",NA,NA,NA,NA,0,0,0,0
1262,"other",NA,NA,NA,NA,0,0,0,0
1263,"other",NA,NA,NA,NA,0,0,0,0
1264,"other",NA,NA,NA,NA,0,0,0,0
1265,"other",NA,NA,NA,NA,0,0,0,0
1266,"other",NA,NA,NA,NA,0,0,0,0
1267,"other",NA,NA,NA,NA,0,0,0,0
1268,"other",NA,NA,NA,NA,0,0,0,0
1269,"other",NA,NA,NA,NA,0,0,0,0
1270,"other",NA,NA,NA,NA,0,0,0,0
1271,"other",NA,NA,NA,NA,0,0,0,0
1272,"other",NA,NA,NA,NA,0,0,0,0
1273,"other",NA,NA,NA,NA,0,0,0,0
1274,"other",NA,NA,NA,NA,0,0,0,0
1275,"other",NA,NA,NA,NA,0,0,0,0
1276,"other",NA,NA,NA,NA,0,0,0,0
1277,"other",NA,NA,NA,NA,0,0,0,0
1278,"other",NA,NA,NA,NA,0,0,0,0
1279,"other",NA,NA,NA,NA,0,0,0,0
1280,"other",NA,NA,NA,NA,0,0,0,0
1281,"other",NA,NA,NA,NA,0,0,0,0
1282,"other",NA,NA,NA,NA,0,0,0,0
1283,"other",NA,NA,NA,NA,0,0,0,0
1284,"other",NA,NA,NA,NA,0,0,0,0
1285,"other",NA,NA,NA,NA,0,0,0,0
1286,"other",NA,NA,NA,NA,0,0,0,0
1287,"other",NA,NA,NA,NA,0,0,0,0
1288,"other",NA,NA,NA,NA,0,0,0,0
1289,"other",NA,NA,NA,NA,0,0,0,0
1290,"other",NA,NA,NA,NA,0,0,0,0
1291,"other",NA,NA,NA,NA,0,0,0,0
1292,"other",NA,NA,NA,NA,0,0,0,0
1293,"other",NA,NA,NA,NA,0,0,0,0
1294,"other",NA,NA,NA,NA,0,0,0,0
1295,"other",NA,NA,NA,NA,0,0,0,0
1296,"other",NA,NA,NA,NA,0,0,0,0
1297,"other",NA,NA,NA,NA,0,0,0,0
1298,"other",NA,NA,NA,NA,0,0,0,0
1299,"other",NA,NA,NA,NA,0,0,0,0
1300,"other",NA,NA,NA,NA,0,0,0,0
1303,"other",NA,NA,NA,NA,0,0,0,0
1304,"other",NA,NA,NA,NA,0,0,0,0
1305,"other",NA,NA,NA,NA,0,0,0,0
1306,"other",NA,NA,NA,NA,0,0,0,0
1307,"other",NA,NA,NA,NA,0,0,0,0
1308,"other",NA,NA,NA,NA,0,0,0,0
1309,"other",NA,NA,NA,NA,0,0,0,0
1310,"junior",960424,1996,4,24,1,0,0,1
1311,"other",NA,NA,NA,NA,0,0,0,0
1312,"other",NA,NA,NA,NA,0,0,0,0
1313,"other",NA,NA,NA,NA,0,0,0,0
1314,"other",NA,NA,NA,NA,0,0,0,0
1315,"other",NA,NA,NA,NA,0,0,0,0
1316,"other",NA,NA,NA,NA,0,0,0,0
1317,"other",NA,NA,NA,NA,0,0,0,0
1318,"other",NA,NA,NA,NA,0,0,0,0
1321,"other",NA,NA,NA,NA,0,0,0,0
1322,"other",NA,NA,NA,NA,0,0,0,0
1323,"other",NA,NA,NA,NA,0,0,0,0
1324,"other",NA,NA,NA,NA,0,0,0,0
1325,"other",NA,NA,NA,NA,0,0,0,0
1326,"other",NA,NA,NA,NA,0,0,0,0
1327,"other",NA,NA,NA,NA,0,0,0,0
1328,"other",NA,NA,NA,NA,0,0,0,0
1329,"other",NA,NA,NA,NA,0,0,0,0
1330,"other",NA,NA,NA,NA,0,0,0,0
1331,"other",NA,NA,NA,NA,0,0,0,0
1332,"other",NA,NA,NA,NA,0,0,0,0
1333,"classic",961013,1996,10,13,0,0,1,1
1334,"other",NA,NA,NA,NA,0,0,0,0
1335,"other",NA,NA,NA,NA,0,0,0,0
1336,"other",NA,NA,NA,NA,0,0,0,0
1337,"other",NA,NA,NA,NA,0,0,0,0
1338,"other",NA,NA,NA,NA,0,0,0,0
1339,"other",NA,NA,NA,NA,0,0,0,0
1340,"other",NA,NA,NA,NA,0,0,0,0
1341,"other",NA,NA,NA,NA,0,0,0,0
1343,"other",NA,NA,NA,NA,0,0,0,0
1344,"other",NA,NA,NA,NA,0,0,0,0
1345,"other",NA,NA,NA,NA,0,0,0,0
1346,"other",NA,NA,NA,NA,0,0,0,0
1347,"other",NA,NA,NA,NA,0,0,0,0
1348,"other",NA,NA,NA,NA,0,0,0,0
1349,"other",NA,NA,NA,NA,0,0,0,0
1350,"other",NA,NA,NA,NA,0,0,0,0
1351,"other",NA,NA,NA,NA,0,0,0,0
1352,"other",NA,NA,NA,NA,0,0,0,0
1353,"classic",950418,1995,4,18,0,0,1,1
1354,"other",NA,NA,NA,NA,0,0,0,0
1355,"other",NA,NA,NA,NA,0,0,0,0
1356,"other",NA,NA,NA,NA,0,0,0,0
1359,"other",NA,NA,NA,NA,0,0,0,0
1360,"other",NA,NA,NA,NA,0,0,0,0
1361,"other",NA,NA,NA,NA,0,0,0,0
1362,"other",NA,NA,NA,NA,0,0,0,0
1363,"other",NA,NA,NA,NA,0,0,0,0
1364,"other",NA,NA,NA,NA,0,0,0,0
1365,"other",NA,NA,NA,NA,0,0,0,0
1366,"other",NA,NA,NA,NA,0,0,0,0
1367,"other",NA,NA,NA,NA,0,0,0,0
1368,"other",NA,NA,NA,NA,0,0,0,0
1369,"other",NA,NA,NA,NA,0,0,0,0
1370,"other",NA,NA,NA,NA,0,0,0,0
1371,"other",NA,NA,NA,NA,0,0,0,0
1372,"other",NA,NA,NA,NA,0,0,0,0
1373,"other",NA,NA,NA,NA,0,0,0,0
1375,"other",NA,NA,NA,NA,0,0,0,0
1376,"other",NA,NA,NA,NA,0,0,0,0
1377,"other",NA,NA,NA,NA,0,0,0,0
1378,"other",NA,NA,NA,NA,0,0,0,0
1379,"other",NA,NA,NA,NA,0,0,0,0
1380,"classic",960810,1996,8,10,0,0,1,1
1382,"other",NA,NA,NA,NA,0,0,0,0
1383,"other",NA,NA,NA,NA,0,0,0,0
1384,"classic",960405,1996,4,5,0,0,1,1
1385,"other",NA,NA,NA,NA,0,0,0,0
1386,"other",NA,NA,NA,NA,0,0,0,0
1387,"other",NA,NA,NA,NA,0,0,0,0
1388,"other",NA,NA,NA,NA,0,0,0,0
1389,"other",NA,NA,NA,NA,0,0,0,0
1390,"other",NA,NA,NA,NA,0,0,0,0
1391,"other",NA,NA,NA,NA,0,0,0,0
1392,"other",NA,NA,NA,NA,0,0,0,0
1393,"other",NA,NA,NA,NA,0,0,0,0
1394,"other",NA,NA,NA,NA,0,0,0,0
1395,"other",NA,NA,NA,NA,0,0,0,0
1396,"other",NA,NA,NA,NA,0,0,0,0
1397,"other",NA,NA,NA,NA,0,0,0,0
1401,"other",NA,NA,NA,NA,0,0,0,0
1402,"other",NA,NA,NA,NA,0,0,0,0
1403,"other",NA,NA,NA,NA,0,0,0,0
1404,"other",NA,NA,NA,NA,0,0,0,0
1406,"other",NA,NA,NA,NA,0,0,0,0
1407,"other",NA,NA,NA,NA,0,0,0,0
1408,"other",NA,NA,NA,NA,0,0,0,0
1409,"other",NA,NA,NA,NA,0,0,0,0
1410,"other",NA,NA,NA,NA,0,0,0,0
1411,"other",NA,NA,NA,NA,0,0,0,0
1412,"other",NA,NA,NA,NA,0,0,0,0
1413,"other",NA,NA,NA,NA,0,0,0,0
1414,"other",NA,NA,NA,NA,0,0,0,0
1416,"other",NA,NA,NA,NA,0,0,0,0
1417,"other",NA,NA,NA,NA,0,0,0,0
1418,"other",NA,NA,NA,NA,0,0,0,0
1419,"other",NA,NA,NA,NA,0,0,0,0
1420,"other",NA,NA,NA,NA,0,0,0,0
1421,"other",NA,NA,NA,NA,0,0,0,0
1422,"other",NA,NA,NA,NA,0,0,0,0
1423,"other",NA,NA,NA,NA,0,0,0,0
1424,"other",NA,NA,NA,NA,0,0,0,0
1425,"other",NA,NA,NA,NA,0,0,0,0
1426,"other",NA,NA,NA,NA,0,0,0,0
1427,"other",NA,NA,NA,NA,0,0,0,0
1428,"other",NA,NA,NA,NA,0,0,0,0
1429,"other",NA,NA,NA,NA,0,0,0,0
1430,"other",NA,NA,NA,NA,0,0,0,0
1431,"other",NA,NA,NA,NA,0,0,0,0
1432,"other",NA,NA,NA,NA,0,0,0,0
1433,"other",NA,NA,NA,NA,0,0,0,0
1434,"other",NA,NA,NA,NA,0,0,0,0
1435,"other",NA,NA,NA,NA,0,0,0,0
1438,"other",NA,NA,NA,NA,0,0,0,0
1439,"other",NA,NA,NA,NA,0,0,0,0
1440,"other",NA,NA,NA,NA,0,0,0,0
1441,"other",NA,NA,NA,NA,0,0,0,0
1442,"other",NA,NA,NA,NA,0,0,0,0
1443,"other",NA,NA,NA,NA,0,0,0,0
1444,"other",NA,NA,NA,NA,0,0,0,0
1445,"other",NA,NA,NA,NA,0,0,0,0
1446,"other",NA,NA,NA,NA,0,0,0,0
1447,"other",NA,NA,NA,NA,0,0,0,0
1448,"other",NA,NA,NA,NA,0,0,0,0
1449,"other",NA,NA,NA,NA,0,0,0,0
1450,"other",NA,NA,NA,NA,0,0,0,0
1452,"other",NA,NA,NA,NA,0,0,0,0
1453,"other",NA,NA,NA,NA,0,0,0,0
1454,"other",NA,NA,NA,NA,0,0,0,0
1455,"other",NA,NA,NA,NA,0,0,0,0
1456,"other",NA,NA,NA,NA,0,0,0,0
1457,"other",NA,NA,NA,NA,0,0,0,0
1458,"other",NA,NA,NA,NA,0,0,0,0
1459,"other",NA,NA,NA,NA,0,0,0,0
1460,"other",NA,NA,NA,NA,0,0,0,0
1461,"other",NA,NA,NA,NA,0,0,0,0
1462,"other",NA,NA,NA,NA,0,0,0,0
1463,"other",NA,NA,NA,NA,0,0,0,0
1464,"other",NA,NA,NA,NA,0,0,0,0
1465,"other",NA,NA,NA,NA,0,0,0,0
1466,"other",NA,NA,NA,NA,0,0,0,0
1467,"other",NA,NA,NA,NA,0,0,0,0
1468,"other",NA,NA,NA,NA,0,0,0,0
1469,"other",NA,NA,NA,NA,0,0,0,0
1470,"other",NA,NA,NA,NA,0,0,0,0
1471,"other",NA,NA,NA,NA,0,0,0,0
1472,"other",NA,NA,NA,NA,0,0,0,0
1473,"other",NA,NA,NA,NA,0,0,0,0
1474,"other",NA,NA,NA,NA,0,0,0,0
1475,"other",NA,NA,NA,NA,0,0,0,0
1476,"other",NA,NA,NA,NA,0,0,0,0
1478,"classic",961213,1996,12,13,0,0,1,1
1479,"other",NA,NA,NA,NA,0,0,0,0
1480,"other",NA,NA,NA,NA,0,0,0,0
1481,"other",NA,NA,NA,NA,0,0,0,0
1482,"other",NA,NA,NA,NA,0,0,0,0
1483,"other",NA,NA,NA,NA,0,0,0,0
1484,"other",NA,NA,NA,NA,0,0,0,0
1485,"other",NA,NA,NA,NA,0,0,0,0
1486,"other",NA,NA,NA,NA,0,0,0,0
1487,"other",NA,NA,NA,NA,0,0,0,0
1488,"other",NA,NA,NA,NA,0,0,0,0
1489,"other",NA,NA,NA,NA,0,0,0,0
1490,"other",NA,NA,NA,NA,0,0,0,0
1491,"other",NA,NA,NA,NA,0,0,0,0
1492,"other",NA,NA,NA,NA,0,0,0,0
1493,"other",NA,NA,NA,NA,0,0,0,0
1494,"other",NA,NA,NA,NA,0,0,0,0
1495,"other",NA,NA,NA,NA,0,0,0,0
1496,"other",NA,NA,NA,NA,0,0,0,0
1497,"other",NA,NA,NA,NA,0,0,0,0
1498,"other",NA,NA,NA,NA,0,0,0,0
1499,"other",NA,NA,NA,NA,0,0,0,0
1500,"other",NA,NA,NA,NA,0,0,0,0
1501,"other",NA,NA,NA,NA,0,0,0,0
1502,"other",NA,NA,NA,NA,0,0,0,0
1503,"other",NA,NA,NA,NA,0,0,0,0
1504,"other",NA,NA,NA,NA,0,0,0,0
1505,"other",NA,NA,NA,NA,0,0,0,0
1506,"other",NA,NA,NA,NA,0,0,0,0
1507,"other",NA,NA,NA,NA,0,0,0,0
1508,"other",NA,NA,NA,NA,0,0,0,0
1509,"other",NA,NA,NA,NA,0,0,0,0
1510,"other",NA,NA,NA,NA,0,0,0,0
1511,"other",NA,NA,NA,NA,0,0,0,0
1512,"other",NA,NA,NA,NA,0,0,0,0
1513,"other",NA,NA,NA,NA,0,0,0,0
1514,"other",NA,NA,NA,NA,0,0,0,0
1516,"other",NA,NA,NA,NA,0,0,0,0
1517,"other",NA,NA,NA,NA,0,0,0,0
1518,"other",NA,NA,NA,NA,0,0,0,0
1519,"other",NA,NA,NA,NA,0,0,0,0
1520,"other",NA,NA,NA,NA,0,0,0,0
1521,"other",NA,NA,NA,NA,0,0,0,0
1522,"other",NA,NA,NA,NA,0,0,0,0
1523,"other",NA,NA,NA,NA,0,0,0,0
1524,"other",NA,NA,NA,NA,0,0,0,0
1525,"other",NA,NA,NA,NA,0,0,0,0
1526,"other",NA,NA,NA,NA,0,0,0,0
1527,"other",NA,NA,NA,NA,0,0,0,0
1528,"other",NA,NA,NA,NA,0,0,0,0
1529,"other",NA,NA,NA,NA,0,0,0,0
1530,"other",NA,NA,NA,NA,0,0,0,0
1531,"other",NA,NA,NA,NA,0,0,0,0
1532,"other",NA,NA,NA,NA,0,0,0,0
1533,"other",NA,NA,NA,NA,0,0,0,0
1534,"other",NA,NA,NA,NA,0,0,0,0
1535,"other",NA,NA,NA,NA,0,0,0,0
1536,"other",NA,NA,NA,NA,0,0,0,0
1537,"other",NA,NA,NA,NA,0,0,0,0
1539,"other",NA,NA,NA,NA,0,0,0,0
1540,"other",NA,NA,NA,NA,0,0,0,0
1541,"other",NA,NA,NA,NA,0,0,0,0
1542,"other",NA,NA,NA,NA,0,0,0,0
1543,"other",NA,NA,NA,NA,0,0,0,0
1546,"other",NA,NA,NA,NA,0,0,0,0
1547,"other",NA,NA,NA,NA,0,0,0,0
1548,"other",NA,NA,NA,NA,0,0,0,0
1549,"other",NA,NA,NA,NA,0,0,0,0
1550,"other",NA,NA,NA,NA,0,0,0,0
1554,"other",NA,NA,NA,NA,0,0,0,0
1555,"other",NA,NA,NA,NA,0,0,0,0
1556,"other",NA,NA,NA,NA,0,0,0,0
1557,"other",NA,NA,NA,NA,0,0,0,0
1558,"other",NA,NA,NA,NA,0,0,0,0
1559,"other",NA,NA,NA,NA,0,0,0,0
1561,"other",NA,NA,NA,NA,0,0,0,0
1562,"other",NA,NA,NA,NA,0,0,0,0
1563,"other",NA,NA,NA,NA,0,0,0,0
1564,"other",NA,NA,NA,NA,0,0,0,0
1565,"other",NA,NA,NA,NA,0,0,0,0
1566,"other",NA,NA,NA,NA,0,0,0,0
1567,"other",NA,NA,NA,NA,0,0,0,0
1568,"other",NA,NA,NA,NA,0,0,0,0
1569,"other",NA,NA,NA,NA,0,0,0,0
1570,"other",NA,NA,NA,NA,0,0,0,0
1571,"other",NA,NA,NA,NA,0,0,0,0
1572,"other",NA,NA,NA,NA,0,0,0,0
1574,"other",NA,NA,NA,NA,0,0,0,0
1575,"other",NA,NA,NA,NA,0,0,0,0
1576,"other",NA,NA,NA,NA,0,0,0,0
1577,"other",NA,NA,NA,NA,0,0,0,0
1578,"other",NA,NA,NA,NA,0,0,0,0
1579,"other",NA,NA,NA,NA,0,0,0,0
1580,"other",NA,NA,NA,NA,0,0,0,0
1581,"other",NA,NA,NA,NA,0,0,0,0
1582,"other",NA,NA,NA,NA,0,0,0,0
1583,"other",NA,NA,NA,NA,0,0,0,0
1584,"other",NA,NA,NA,NA,0,0,0,0
1585,"other",NA,NA,NA,NA,0,0,0,0
1586,"other",NA,NA,NA,NA,0,0,0,0
1587,"other",NA,NA,NA,NA,0,0,0,0
1588,"other",NA,NA,NA,NA,0,0,0,0
1589,"other",NA,NA,NA,NA,0,0,0,0
1590,"other",NA,NA,NA,NA,0,0,0,0
1591,"other",NA,NA,NA,NA,0,0,0,0
1592,"other",NA,NA,NA,NA,0,0,0,0
1593,"other",NA,NA,NA,NA,0,0,0,0
1594,"other",NA,NA,NA,NA,0,0,0,0
1595,"other",NA,NA,NA,NA,0,0,0,0
1596,"other",NA,NA,NA,NA,0,0,0,0
1597,"other",NA,NA,NA,NA,0,0,0,0
1598,"other",NA,NA,NA,NA,0,0,0,0
1599,"other",NA,NA,NA,NA,0,0,0,0
1600,"other",NA,NA,NA,NA,0,0,0,0
1601,"other",NA,NA,NA,NA,0,0,0,0
1602,"other",NA,NA,NA,NA,0,0,0,0
1603,"other",NA,NA,NA,NA,0,0,0,0
1604,"other",NA,NA,NA,NA,0,0,0,0
1605,"other",NA,NA,NA,NA,0,0,0,0
1606,"other",NA,NA,NA,NA,0,0,0,0
1607,"other",NA,NA,NA,NA,0,0,0,0
1608,"other",NA,NA,NA,NA,0,0,0,0
1609,"other",NA,NA,NA,NA,0,0,0,0
1610,"other",NA,NA,NA,NA,0,0,0,0
1611,"other",NA,NA,NA,NA,0,0,0,0
1612,"other",NA,NA,NA,NA,0,0,0,0
1613,"other",NA,NA,NA,NA,0,0,0,0
1614,"other",NA,NA,NA,NA,0,0,0,0
1615,"other",NA,NA,NA,NA,0,0,0,0
1616,"other",NA,NA,NA,NA,0,0,0,0
1617,"other",NA,NA,NA,NA,0,0,0,0
1618,"other",NA,NA,NA,NA,0,0,0,0
1619,"other",NA,NA,NA,NA,0,0,0,0
1620,"other",NA,NA,NA,NA,0,0,0,0
1621,"other",NA,NA,NA,NA,0,0,0,0
1622,"other",NA,NA,NA,NA,0,0,0,0
1623,"other",NA,NA,NA,NA,0,0,0,0
1624,"other",NA,NA,NA,NA,0,0,0,0
1625,"other",NA,NA,NA,NA,0,0,0,0
1628,"other",NA,NA,NA,NA,0,0,0,0
1629,"gold",951109,1995,11,9,0,1,0,1
1630,"other",NA,NA,NA,NA,0,0,0,0
1631,"other",NA,NA,NA,NA,0,0,0,0
1632,"other",NA,NA,NA,NA,0,0,0,0
1633,"other",NA,NA,NA,NA,0,0,0,0
1634,"other",NA,NA,NA,NA,0,0,0,0
1635,"other",NA,NA,NA,NA,0,0,0,0
1636,"other",NA,NA,NA,NA,0,0,0,0
1637,"other",NA,NA,NA,NA,0,0,0,0
1638,"other",NA,NA,NA,NA,0,0,0,0
1639,"other",NA,NA,NA,NA,0,0,0,0
1640,"other",NA,NA,NA,NA,0,0,0,0
1641,"other",NA,NA,NA,NA,0,0,0,0
1642,"other",NA,NA,NA,NA,0,0,0,0
1643,"other",NA,NA,NA,NA,0,0,0,0
1644,"other",NA,NA,NA,NA,0,0,0,0
1645,"other",NA,NA,NA,NA,0,0,0,0
1646,"other",NA,NA,NA,NA,0,0,0,0
1647,"junior",950824,1995,8,24,1,0,0,1
1648,"other",NA,NA,NA,NA,0,0,0,0
1649,"other",NA,NA,NA,NA,0,0,0,0
1650,"other",NA,NA,NA,NA,0,0,0,0
1651,"other",NA,NA,NA,NA,0,0,0,0
1653,"other",NA,NA,NA,NA,0,0,0,0
1654,"other",NA,NA,NA,NA,0,0,0,0
1655,"other",NA,NA,NA,NA,0,0,0,0
1656,"other",NA,NA,NA,NA,0,0,0,0
1657,"other",NA,NA,NA,NA,0,0,0,0
1658,"other",NA,NA,NA,NA,0,0,0,0
1659,"other",NA,NA,NA,NA,0,0,0,0
1660,"other",NA,NA,NA,NA,0,0,0,0
1661,"other",NA,NA,NA,NA,0,0,0,0
1662,"other",NA,NA,NA,NA,0,0,0,0
1663,"other",NA,NA,NA,NA,0,0,0,0
1664,"other",NA,NA,NA,NA,0,0,0,0
1665,"other",NA,NA,NA,NA,0,0,0,0
1666,"other",NA,NA,NA,NA,0,0,0,0
1667,"other",NA,NA,NA,NA,0,0,0,0
1668,"other",NA,NA,NA,NA,0,0,0,0
1669,"other",NA,NA,NA,NA,0,0,0,0
1670,"other",NA,NA,NA,NA,0,0,0,0
1671,"other",NA,NA,NA,NA,0,0,0,0
1672,"other",NA,NA,NA,NA,0,0,0,0
1673,"other",NA,NA,NA,NA,0,0,0,0
1674,"other",NA,NA,NA,NA,0,0,0,0
1675,"other",NA,NA,NA,NA,0,0,0,0
1676,"other",NA,NA,NA,NA,0,0,0,0
1677,"other",NA,NA,NA,NA,0,0,0,0
1679,"other",NA,NA,NA,NA,0,0,0,0
1680,"classic",960628,1996,6,28,0,0,1,1
1681,"other",NA,NA,NA,NA,0,0,0,0
1682,"other",NA,NA,NA,NA,0,0,0,0
1683,"other",NA,NA,NA,NA,0,0,0,0
1684,"other",NA,NA,NA,NA,0,0,0,0
1685,"other",NA,NA,NA,NA,0,0,0,0
1686,"other",NA,NA,NA,NA,0,0,0,0
1687,"other",NA,NA,NA,NA,0,0,0,0
1688,"other",NA,NA,NA,NA,0,0,0,0
1689,"other",NA,NA,NA,NA,0,0,0,0
1690,"other",NA,NA,NA,NA,0,0,0,0
1691,"junior",960309,1996,3,9,1,0,0,1
1692,"other",NA,NA,NA,NA,0,0,0,0
1693,"other",NA,NA,NA,NA,0,0,0,0
1694,"other",NA,NA,NA,NA,0,0,0,0
1696,"other",NA,NA,NA,NA,0,0,0,0
1697,"other",NA,NA,NA,NA,0,0,0,0
1698,"other",NA,NA,NA,NA,0,0,0,0
1699,"other",NA,NA,NA,NA,0,0,0,0
1700,"other",NA,NA,NA,NA,0,0,0,0
1701,"other",NA,NA,NA,NA,0,0,0,0
1702,"other",NA,NA,NA,NA,0,0,0,0
1703,"other",NA,NA,NA,NA,0,0,0,0
1704,"other",NA,NA,NA,NA,0,0,0,0
1705,"other",NA,NA,NA,NA,0,0,0,0
1706,"other",NA,NA,NA,NA,0,0,0,0
1707,"other",NA,NA,NA,NA,0,0,0,0
1709,"other",NA,NA,NA,NA,0,0,0,0
1710,"other",NA,NA,NA,NA,0,0,0,0
1711,"other",NA,NA,NA,NA,0,0,0,0
1712,"other",NA,NA,NA,NA,0,0,0,0
1713,"other",NA,NA,NA,NA,0,0,0,0
1714,"other",NA,NA,NA,NA,0,0,0,0
1717,"other",NA,NA,NA,NA,0,0,0,0
1718,"other",NA,NA,NA,NA,0,0,0,0
1719,"other",NA,NA,NA,NA,0,0,0,0
1720,"other",NA,NA,NA,NA,0,0,0,0
1721,"other",NA,NA,NA,NA,0,0,0,0
1722,"other",NA,NA,NA,NA,0,0,0,0
1723,"other",NA,NA,NA,NA,0,0,0,0
1724,"other",NA,NA,NA,NA,0,0,0,0
1725,"other",NA,NA,NA,NA,0,0,0,0
1726,"other",NA,NA,NA,NA,0,0,0,0
1727,"other",NA,NA,NA,NA,0,0,0,0
1728,"other",NA,NA,NA,NA,0,0,0,0
1729,"other",NA,NA,NA,NA,0,0,0,0
1730,"other",NA,NA,NA,NA,0,0,0,0
1731,"other",NA,NA,NA,NA,0,0,0,0
1733,"other",NA,NA,NA,NA,0,0,0,0
1734,"other",NA,NA,NA,NA,0,0,0,0
1735,"other",NA,NA,NA,NA,0,0,0,0
1736,"other",NA,NA,NA,NA,0,0,0,0
1737,"other",NA,NA,NA,NA,0,0,0,0
1738,"other",NA,NA,NA,NA,0,0,0,0
1741,"other",NA,NA,NA,NA,0,0,0,0
1742,"other",NA,NA,NA,NA,0,0,0,0
1743,"other",NA,NA,NA,NA,0,0,0,0
1744,"other",NA,NA,NA,NA,0,0,0,0
1745,"other",NA,NA,NA,NA,0,0,0,0
